Category,Sub-Category,Region,Country,State,City,Segment,Product Name,Product ID,Customer Name,Customer ID,Ship Mode,Order ID,Year,Quarter,Value Column Name,Value
"Furniture","Bookcases","Central","United States","Illinois","Highland Park","Consumer","O'Sullivan Cherrywood Estates Traditional Barrister Bookcase","FUR-BO-10004690","Russell Applegate","RA-19915","Standard Class","US-2015-122784","2015","Qtr 2","(Sum of Sales - Sum of Quantity)%",
"Furniture","Bookcases","Central","United States","Illinois","Highland Park","Consumer","O'Sullivan Cherrywood Estates Traditional Barrister Bookcase","FUR-BO-10004690","Russell Applegate","RA-19915","Standard Class","US-2015-122784","2015","Qtr 2","Sum of Quantity - Sum of Profit",
"Furniture","Bookcases","Central","United States","Illinois","Highland Park","Consumer","O'Sullivan Cherrywood Estates Traditional Barrister Bookcase","FUR-BO-10004690","Russell Applegate","RA-19915","Standard Class","US-2015-122784","2015","Qtr 2","(Sum of Quantity - Sum of Profit)%",
"Furniture","Bookcases","Central","United States","Illinois","Highland Park","Consumer","O'Sullivan Cherrywood Estates Traditional Barrister Bookcase","FUR-BO-10004690","Russell Applegate","RA-19915","Standard Class","US-2015-122784","2015","Qtr 3","Sum of Profit","-126.48159999999999"
"Furniture","Bookcases","Central","United States","Illinois","Highland Park","Consumer","O'Sullivan Cherrywood Estates Traditional Barrister Bookcase","FUR-BO-10004690","Russell Applegate","RA-19915","Standard Class","US-2015-122784","2015","Qtr 3","Sum of Quantity","4"
"Furniture","Bookcases","Central","United States","Illinois","Highland Park","Consumer","O'Sullivan Cherrywood Estates Traditional Barrister Bookcase","FUR-BO-10004690","Russell Applegate","RA-19915","Standard Class","US-2015-122784","2015","Qtr 3","Sum of Sales","384.94399999999996"
"Furniture","Bookcases","Central","United States","Illinois","Highland Park","Consumer","O'Sullivan Cherrywood Estates Traditional Barrister Bookcase","FUR-BO-10004690","Russell Applegate","RA-19915","Standard Class","US-2015-122784","2015","Qtr 3","Sum of Sales - Sum of Profit","511.4255999999999"
"Furniture","Bookcases","Central","United States","Illinois","Highland Park","Consumer","O'Sullivan Cherrywood Estates Traditional Barrister Bookcase","FUR-BO-10004690","Russell Applegate","RA-19915","Standard Class","US-2015-122784","2015","Qtr 3","(Sum of Sales - Sum of Profit)%","4.043478260869565"
"Furniture","Bookcases","Central","United States","Illinois","Highland Park","Consumer","O'Sullivan Cherrywood Estates Traditional Barrister Bookcase","FUR-BO-10004690","Russell Applegate","RA-19915","Standard Class","US-2015-122784","2015","Qtr 3","Sum of Sales - Sum of Quantity","380.94399999999996"
"Furniture","Bookcases","Central","United States","Illinois","Highland Park","Consumer","O'Sullivan Cherrywood Estates Traditional Barrister Bookcase","FUR-BO-10004690","Russell Applegate","RA-19915","Standard Class","US-2015-122784","2015","Qtr 3","(Sum of Sales - Sum of Quantity)%","95.23599999999999"
"Furniture","Bookcases","Central","United States","Illinois","Highland Park","Consumer","O'Sullivan Cherrywood Estates Traditional Barrister Bookcase","FUR-BO-10004690","Russell Applegate","RA-19915","Standard Class","US-2015-122784","2015","Qtr 3","Sum of Quantity - Sum of Profit","130.4816"
"Furniture","Bookcases","Central","United States","Illinois","Highland Park","Consumer","O'Sullivan Cherrywood Estates Traditional Barrister Bookcase","FUR-BO-10004690","Russell Applegate","RA-19915","Standard Class","US-2015-122784","2015","Qtr 3","(Sum of Quantity - Sum of Profit)%","1.031625153381994"
"Furniture","Bookcases","Central","United States","Illinois","Highland Park","Consumer","O'Sullivan Cherrywood Estates Traditional Barrister Bookcase","FUR-BO-10004690","Russell Applegate","RA-19915","Standard Class","US-2015-122784","2015","Qtr 4","Sum of Profit",
"Furniture","Bookcases","Central","United States","Illinois","Highland Park","Consumer","O'Sullivan Cherrywood Estates Traditional Barrister Bookcase","FUR-BO-10004690","Russell Applegate","RA-19915","Standard Class","US-2015-122784","2015","Qtr 4","Sum of Quantity",
"Furniture","Bookcases","Central","United States","Illinois","Highland Park","Consumer","O'Sullivan Cherrywood Estates Traditional Barrister Bookcase","FUR-BO-10004690","Russell Applegate","RA-19915","Standard Class","US-2015-122784","2015","Qtr 4","Sum of Sales",
"Furniture","Bookcases","Central","United States","Illinois","Highland Park","Consumer","O'Sullivan Cherrywood Estates Traditional Barrister Bookcase","FUR-BO-10004690","Russell Applegate","RA-19915","Standard Class","US-2015-122784","2015","Qtr 4","Sum of Sales - Sum of Profit",
"Furniture","Bookcases","Central","United States","Illinois","Highland Park","Consumer","O'Sullivan Cherrywood Estates Traditional Barrister Bookcase","FUR-BO-10004690","Russell Applegate","RA-19915","Standard Class","US-2015-122784","2015","Qtr 4","(Sum of Sales - Sum of Profit)%",
"Furniture","Bookcases","Central","United States","Illinois","Highland Park","Consumer","O'Sullivan Cherrywood Estates Traditional Barrister Bookcase","FUR-BO-10004690","Russell Applegate","RA-19915","Standard Class","US-2015-122784","2015","Qtr 4","Sum of Sales - Sum of Quantity",
"Furniture","Bookcases","Central","United States","Illinois","Highland Park","Consumer","O'Sullivan Cherrywood Estates Traditional Barrister Bookcase","FUR-BO-10004690","Russell Applegate","RA-19915","Standard Class","US-2015-122784","2015","Qtr 4","(Sum of Sales - Sum of Quantity)%",
"Furniture","Bookcases","Central","United States","Illinois","Highland Park","Consumer","O'Sullivan Cherrywood Estates Traditional Barrister Bookcase","FUR-BO-10004690","Russell Applegate","RA-19915","Standard Class","US-2015-122784","2015","Qtr 4","Sum of Quantity - Sum of Profit",
"Furniture","Bookcases","Central","United States","Illinois","Highland Park","Consumer","O'Sullivan Cherrywood Estates Traditional Barrister Bookcase","FUR-BO-10004690","Russell Applegate","RA-19915","Standard Class","US-2015-122784","2015","Qtr 4","(Sum of Quantity - Sum of Profit)%",
"Furniture","Bookcases","Central","United States","Illinois","Highland Park","Consumer","O'Sullivan Cherrywood Estates Traditional Barrister Bookcase","FUR-BO-10004690","Russell Applegate","RA-19915","Standard Class","US-2015-122784","2016","Qtr 1","Sum of Profit",
"Furniture","Bookcases","Central","United States","Illinois","Highland Park","Consumer","O'Sullivan Cherrywood Estates Traditional Barrister Bookcase","FUR-BO-10004690","Russell Applegate","RA-19915","Standard Class","US-2015-122784","2016","Qtr 1","Sum of Quantity",
"Furniture","Bookcases","Central","United States","Illinois","Highland Park","Consumer","O'Sullivan Cherrywood Estates Traditional Barrister Bookcase","FUR-BO-10004690","Russell Applegate","RA-19915","Standard Class","US-2015-122784","2016","Qtr 1","Sum of Sales",
"Furniture","Bookcases","Central","United States","Illinois","Highland Park","Consumer","O'Sullivan Cherrywood Estates Traditional Barrister Bookcase","FUR-BO-10004690","Russell Applegate","RA-19915","Standard Class","US-2015-122784","2016","Qtr 1","Sum of Sales - Sum of Profit",
"Furniture","Bookcases","Central","United States","Illinois","Highland Park","Consumer","O'Sullivan Cherrywood Estates Traditional Barrister Bookcase","FUR-BO-10004690","Russell Applegate","RA-19915","Standard Class","US-2015-122784","2016","Qtr 1","(Sum of Sales - Sum of Profit)%",
"Furniture","Bookcases","Central","United States","Illinois","Highland Park","Consumer","O'Sullivan Cherrywood Estates Traditional Barrister Bookcase","FUR-BO-10004690","Russell Applegate","RA-19915","Standard Class","US-2015-122784","2016","Qtr 1","Sum of Sales - Sum of Quantity",
"Furniture","Bookcases","Central","United States","Illinois","Highland Park","Consumer","O'Sullivan Cherrywood Estates Traditional Barrister Bookcase","FUR-BO-10004690","Russell Applegate","RA-19915","Standard Class","US-2015-122784","2016","Qtr 1","(Sum of Sales - Sum of Quantity)%",
"Furniture","Bookcases","Central","United States","Illinois","Highland Park","Consumer","O'Sullivan Cherrywood Estates Traditional Barrister Bookcase","FUR-BO-10004690","Russell Applegate","RA-19915","Standard Class","US-2015-122784","2016","Qtr 1","Sum of Quantity - Sum of Profit",
"Furniture","Bookcases","Central","United States","Illinois","Highland Park","Consumer","O'Sullivan Cherrywood Estates Traditional Barrister Bookcase","FUR-BO-10004690","Russell Applegate","RA-19915","Standard Class","US-2015-122784","2016","Qtr 1","(Sum of Quantity - Sum of Profit)%",
"Furniture","Bookcases","Central","United States","Illinois","Highland Park","Consumer","O'Sullivan Cherrywood Estates Traditional Barrister Bookcase","FUR-BO-10004690","Russell Applegate","RA-19915","Standard Class","US-2015-122784","2016","Qtr 2","Sum of Profit",
"Furniture","Bookcases","Central","United States","Illinois","Highland Park","Consumer","O'Sullivan Cherrywood Estates Traditional Barrister Bookcase","FUR-BO-10004690","Russell Applegate","RA-19915","Standard Class","US-2015-122784","2016","Qtr 2","Sum of Quantity",
"Furniture","Bookcases","Central","United States","Illinois","Highland Park","Consumer","O'Sullivan Cherrywood Estates Traditional Barrister Bookcase","FUR-BO-10004690","Russell Applegate","RA-19915","Standard Class","US-2015-122784","2016","Qtr 2","Sum of Sales",
"Furniture","Bookcases","Central","United States","Illinois","Highland Park","Consumer","O'Sullivan Cherrywood Estates Traditional Barrister Bookcase","FUR-BO-10004690","Russell Applegate","RA-19915","Standard Class","US-2015-122784","2016","Qtr 2","Sum of Sales - Sum of Profit",
"Furniture","Bookcases","Central","United States","Illinois","Highland Park","Consumer","O'Sullivan Cherrywood Estates Traditional Barrister Bookcase","FUR-BO-10004690","Russell Applegate","RA-19915","Standard Class","US-2015-122784","2016","Qtr 2","(Sum of Sales - Sum of Profit)%",
"Furniture","Bookcases","Central","United States","Illinois","Highland Park","Consumer","O'Sullivan Cherrywood Estates Traditional Barrister Bookcase","FUR-BO-10004690","Russell Applegate","RA-19915","Standard Class","US-2015-122784","2016","Qtr 2","Sum of Sales - Sum of Quantity",
"Furniture","Bookcases","Central","United States","Illinois","Highland Park","Consumer","O'Sullivan Cherrywood Estates Traditional Barrister Bookcase","FUR-BO-10004690","Russell Applegate","RA-19915","Standard Class","US-2015-122784","2016","Qtr 2","(Sum of Sales - Sum of Quantity)%",
"Furniture","Bookcases","Central","United States","Illinois","Highland Park","Consumer","O'Sullivan Cherrywood Estates Traditional Barrister Bookcase","FUR-BO-10004690","Russell Applegate","RA-19915","Standard Class","US-2015-122784","2016","Qtr 2","Sum of Quantity - Sum of Profit",
"Furniture","Bookcases","Central","United States","Illinois","Highland Park","Consumer","O'Sullivan Cherrywood Estates Traditional Barrister Bookcase","FUR-BO-10004690","Russell Applegate","RA-19915","Standard Class","US-2015-122784","2016","Qtr 2","(Sum of Quantity - Sum of Profit)%",
"Furniture","Bookcases","Central","United States","Illinois","Highland Park","Consumer","O'Sullivan Cherrywood Estates Traditional Barrister Bookcase","FUR-BO-10004690","Russell Applegate","RA-19915","Standard Class","US-2015-122784","2016","Qtr 3","Sum of Profit",
"Furniture","Bookcases","Central","United States","Illinois","Highland Park","Consumer","O'Sullivan Cherrywood Estates Traditional Barrister Bookcase","FUR-BO-10004690","Russell Applegate","RA-19915","Standard Class","US-2015-122784","2016","Qtr 3","Sum of Quantity",
"Furniture","Bookcases","Central","United States","Illinois","Highland Park","Consumer","O'Sullivan Cherrywood Estates Traditional Barrister Bookcase","FUR-BO-10004690","Russell Applegate","RA-19915","Standard Class","US-2015-122784","2016","Qtr 3","Sum of Sales",
"Furniture","Bookcases","Central","United States","Illinois","Highland Park","Consumer","O'Sullivan Cherrywood Estates Traditional Barrister Bookcase","FUR-BO-10004690","Russell Applegate","RA-19915","Standard Class","US-2015-122784","2016","Qtr 3","Sum of Sales - Sum of Profit",
"Furniture","Bookcases","Central","United States","Illinois","Highland Park","Consumer","O'Sullivan Cherrywood Estates Traditional Barrister Bookcase","FUR-BO-10004690","Russell Applegate","RA-19915","Standard Class","US-2015-122784","2016","Qtr 3","(Sum of Sales - Sum of Profit)%",
"Furniture","Bookcases","Central","United States","Illinois","Highland Park","Consumer","O'Sullivan Cherrywood Estates Traditional Barrister Bookcase","FUR-BO-10004690","Russell Applegate","RA-19915","Standard Class","US-2015-122784","2016","Qtr 3","Sum of Sales - Sum of Quantity",
"Furniture","Bookcases","Central","United States","Illinois","Highland Park","Consumer","O'Sullivan Cherrywood Estates Traditional Barrister Bookcase","FUR-BO-10004690","Russell Applegate","RA-19915","Standard Class","US-2015-122784","2016","Qtr 3","(Sum of Sales - Sum of Quantity)%",
"Furniture","Bookcases","Central","United States","Illinois","Highland Park","Consumer","O'Sullivan Cherrywood Estates Traditional Barrister Bookcase","FUR-BO-10004690","Russell Applegate","RA-19915","Standard Class","US-2015-122784","2016","Qtr 3","Sum of Quantity - Sum of Profit",
"Furniture","Bookcases","Central","United States","Illinois","Highland Park","Consumer","O'Sullivan Cherrywood Estates Traditional Barrister Bookcase","FUR-BO-10004690","Russell Applegate","RA-19915","Standard Class","US-2015-122784","2016","Qtr 3","(Sum of Quantity - Sum of Profit)%",
"Furniture","Bookcases","Central","United States","Illinois","Highland Park","Consumer","O'Sullivan Cherrywood Estates Traditional Barrister Bookcase","FUR-BO-10004690","Russell Applegate","RA-19915","Standard Class","US-2015-122784","2016","Qtr 4","Sum of Profit",
"Furniture","Bookcases","Central","United States","Illinois","Highland Park","Consumer","O'Sullivan Cherrywood Estates Traditional Barrister Bookcase","FUR-BO-10004690","Russell Applegate","RA-19915","Standard Class","US-2015-122784","2016","Qtr 4","Sum of Quantity",
"Furniture","Bookcases","Central","United States","Illinois","Highland Park","Consumer","O'Sullivan Cherrywood Estates Traditional Barrister Bookcase","FUR-BO-10004690","Russell Applegate","RA-19915","Standard Class","US-2015-122784","2016","Qtr 4","Sum of Sales",
"Furniture","Bookcases","Central","United States","Illinois","Highland Park","Consumer","O'Sullivan Cherrywood Estates Traditional Barrister Bookcase","FUR-BO-10004690","Russell Applegate","RA-19915","Standard Class","US-2015-122784","2016","Qtr 4","Sum of Sales - Sum of Profit",
"Furniture","Bookcases","Central","United States","Illinois","Highland Park","Consumer","O'Sullivan Cherrywood Estates Traditional Barrister Bookcase","FUR-BO-10004690","Russell Applegate","RA-19915","Standard Class","US-2015-122784","2016","Qtr 4","(Sum of Sales - Sum of Profit)%",
"Furniture","Bookcases","Central","United States","Illinois","Highland Park","Consumer","O'Sullivan Cherrywood Estates Traditional Barrister Bookcase","FUR-BO-10004690","Russell Applegate","RA-19915","Standard Class","US-2015-122784","2016","Qtr 4","Sum of Sales - Sum of Quantity",
"Furniture","Bookcases","Central","United States","Illinois","Highland Park","Consumer","O'Sullivan Cherrywood Estates Traditional Barrister Bookcase","FUR-BO-10004690","Russell Applegate","RA-19915","Standard Class","US-2015-122784","2016","Qtr 4","(Sum of Sales - Sum of Quantity)%",
"Furniture","Bookcases","Central","United States","Illinois","Highland Park","Consumer","O'Sullivan Cherrywood Estates Traditional Barrister Bookcase","FUR-BO-10004690","Russell Applegate","RA-19915","Standard Class","US-2015-122784","2016","Qtr 4","Sum of Quantity - Sum of Profit",
"Furniture","Bookcases","Central","United States","Illinois","Highland Park","Consumer","O'Sullivan Cherrywood Estates Traditional Barrister Bookcase","FUR-BO-10004690","Russell Applegate","RA-19915","Standard Class","US-2015-122784","2016","Qtr 4","(Sum of Quantity - Sum of Profit)%",
"Furniture","Bookcases","Central","United States","Illinois","Highland Park","Consumer","O'Sullivan Cherrywood Estates Traditional Barrister Bookcase","FUR-BO-10004690","Russell Applegate","RA-19915","Standard Class","US-2015-122784","2017","Qtr 1","Sum of Profit",
"Furniture","Bookcases","Central","United States","Illinois","Highland Park","Consumer","O'Sullivan Cherrywood Estates Traditional Barrister Bookcase","FUR-BO-10004690","Russell Applegate","RA-19915","Standard Class","US-2015-122784","2017","Qtr 1","Sum of Quantity",
"Furniture","Bookcases","Central","United States","Illinois","Highland Park","Consumer","O'Sullivan Cherrywood Estates Traditional Barrister Bookcase","FUR-BO-10004690","Russell Applegate","RA-19915","Standard Class","US-2015-122784","2017","Qtr 1","Sum of Sales",
"Furniture","Bookcases","Central","United States","Illinois","Highland Park","Consumer","O'Sullivan Cherrywood Estates Traditional Barrister Bookcase","FUR-BO-10004690","Russell Applegate","RA-19915","Standard Class","US-2015-122784","2017","Qtr 1","Sum of Sales - Sum of Profit",
"Furniture","Bookcases","Central","United States","Illinois","Highland Park","Consumer","O'Sullivan Cherrywood Estates Traditional Barrister Bookcase","FUR-BO-10004690","Russell Applegate","RA-19915","Standard Class","US-2015-122784","2017","Qtr 1","(Sum of Sales - Sum of Profit)%",
"Furniture","Bookcases","Central","United States","Illinois","Highland Park","Consumer","O'Sullivan Cherrywood Estates Traditional Barrister Bookcase","FUR-BO-10004690","Russell Applegate","RA-19915","Standard Class","US-2015-122784","2017","Qtr 1","Sum of Sales - Sum of Quantity",
"Furniture","Bookcases","Central","United States","Illinois","Highland Park","Consumer","O'Sullivan Cherrywood Estates Traditional Barrister Bookcase","FUR-BO-10004690","Russell Applegate","RA-19915","Standard Class","US-2015-122784","2017","Qtr 1","(Sum of Sales - Sum of Quantity)%",
"Furniture","Bookcases","Central","United States","Illinois","Highland Park","Consumer","O'Sullivan Cherrywood Estates Traditional Barrister Bookcase","FUR-BO-10004690","Russell Applegate","RA-19915","Standard Class","US-2015-122784","2017","Qtr 1","Sum of Quantity - Sum of Profit",
"Furniture","Bookcases","Central","United States","Illinois","Highland Park","Consumer","O'Sullivan Cherrywood Estates Traditional Barrister Bookcase","FUR-BO-10004690","Russell Applegate","RA-19915","Standard Class","US-2015-122784","2017","Qtr 1","(Sum of Quantity - Sum of Profit)%",
"Furniture","Bookcases","Central","United States","Illinois","Highland Park","Consumer","O'Sullivan Cherrywood Estates Traditional Barrister Bookcase","FUR-BO-10004690","Russell Applegate","RA-19915","Standard Class","US-2015-122784","2017","Qtr 2","Sum of Profit",
"Furniture","Bookcases","Central","United States","Illinois","Highland Park","Consumer","O'Sullivan Cherrywood Estates Traditional Barrister Bookcase","FUR-BO-10004690","Russell Applegate","RA-19915","Standard Class","US-2015-122784","2017","Qtr 2","Sum of Quantity",
"Furniture","Bookcases","Central","United States","Illinois","Highland Park","Consumer","O'Sullivan Cherrywood Estates Traditional Barrister Bookcase","FUR-BO-10004690","Russell Applegate","RA-19915","Standard Class","US-2015-122784","2017","Qtr 2","Sum of Sales",
"Furniture","Bookcases","Central","United States","Illinois","Highland Park","Consumer","O'Sullivan Cherrywood Estates Traditional Barrister Bookcase","FUR-BO-10004690","Russell Applegate","RA-19915","Standard Class","US-2015-122784","2017","Qtr 2","Sum of Sales - Sum of Profit",
"Furniture","Bookcases","Central","United States","Illinois","Highland Park","Consumer","O'Sullivan Cherrywood Estates Traditional Barrister Bookcase","FUR-BO-10004690","Russell Applegate","RA-19915","Standard Class","US-2015-122784","2017","Qtr 2","(Sum of Sales - Sum of Profit)%",
"Furniture","Bookcases","Central","United States","Illinois","Highland Park","Consumer","O'Sullivan Cherrywood Estates Traditional Barrister Bookcase","FUR-BO-10004690","Russell Applegate","RA-19915","Standard Class","US-2015-122784","2017","Qtr 2","Sum of Sales - Sum of Quantity",
"Furniture","Bookcases","Central","United States","Illinois","Highland Park","Consumer","O'Sullivan Cherrywood Estates Traditional Barrister Bookcase","FUR-BO-10004690","Russell Applegate","RA-19915","Standard Class","US-2015-122784","2017","Qtr 2","(Sum of Sales - Sum of Quantity)%",
"Furniture","Bookcases","Central","United States","Illinois","Highland Park","Consumer","O'Sullivan Cherrywood Estates Traditional Barrister Bookcase","FUR-BO-10004690","Russell Applegate","RA-19915","Standard Class","US-2015-122784","2017","Qtr 2","Sum of Quantity - Sum of Profit",
"Furniture","Bookcases","Central","United States","Illinois","Highland Park","Consumer","O'Sullivan Cherrywood Estates Traditional Barrister Bookcase","FUR-BO-10004690","Russell Applegate","RA-19915","Standard Class","US-2015-122784","2017","Qtr 2","(Sum of Quantity - Sum of Profit)%",
"Furniture","Bookcases","Central","United States","Illinois","Highland Park","Consumer","O'Sullivan Cherrywood Estates Traditional Barrister Bookcase","FUR-BO-10004690","Russell Applegate","RA-19915","Standard Class","US-2015-122784","2017","Qtr 3","Sum of Profit",
"Furniture","Bookcases","Central","United States","Illinois","Highland Park","Consumer","O'Sullivan Cherrywood Estates Traditional Barrister Bookcase","FUR-BO-10004690","Russell Applegate","RA-19915","Standard Class","US-2015-122784","2017","Qtr 3","Sum of Quantity",
"Furniture","Bookcases","Central","United States","Illinois","Highland Park","Consumer","O'Sullivan Cherrywood Estates Traditional Barrister Bookcase","FUR-BO-10004690","Russell Applegate","RA-19915","Standard Class","US-2015-122784","2017","Qtr 3","Sum of Sales",
"Furniture","Bookcases","Central","United States","Illinois","Highland Park","Consumer","O'Sullivan Cherrywood Estates Traditional Barrister Bookcase","FUR-BO-10004690","Russell Applegate","RA-19915","Standard Class","US-2015-122784","2017","Qtr 3","Sum of Sales - Sum of Profit",
"Furniture","Bookcases","Central","United States","Illinois","Highland Park","Consumer","O'Sullivan Cherrywood Estates Traditional Barrister Bookcase","FUR-BO-10004690","Russell Applegate","RA-19915","Standard Class","US-2015-122784","2017","Qtr 3","(Sum of Sales - Sum of Profit)%",
"Furniture","Bookcases","Central","United States","Illinois","Highland Park","Consumer","O'Sullivan Cherrywood Estates Traditional Barrister Bookcase","FUR-BO-10004690","Russell Applegate","RA-19915","Standard Class","US-2015-122784","2017","Qtr 3","Sum of Sales - Sum of Quantity",
"Furniture","Bookcases","Central","United States","Illinois","Highland Park","Consumer","O'Sullivan Cherrywood Estates Traditional Barrister Bookcase","FUR-BO-10004690","Russell Applegate","RA-19915","Standard Class","US-2015-122784","2017","Qtr 3","(Sum of Sales - Sum of Quantity)%",
"Furniture","Bookcases","Central","United States","Illinois","Highland Park","Consumer","O'Sullivan Cherrywood Estates Traditional Barrister Bookcase","FUR-BO-10004690","Russell Applegate","RA-19915","Standard Class","US-2015-122784","2017","Qtr 3","Sum of Quantity - Sum of Profit",
"Furniture","Bookcases","Central","United States","Illinois","Highland Park","Consumer","O'Sullivan Cherrywood Estates Traditional Barrister Bookcase","FUR-BO-10004690","Russell Applegate","RA-19915","Standard Class","US-2015-122784","2017","Qtr 3","(Sum of Quantity - Sum of Profit)%",
"Furniture","Bookcases","Central","United States","Illinois","Highland Park","Consumer","O'Sullivan Cherrywood Estates Traditional Barrister Bookcase","FUR-BO-10004690","Russell Applegate","RA-19915","Standard Class","US-2015-122784","2017","Qtr 4","Sum of Profit",
"Furniture","Bookcases","Central","United States","Illinois","Highland Park","Consumer","O'Sullivan Cherrywood Estates Traditional Barrister Bookcase","FUR-BO-10004690","Russell Applegate","RA-19915","Standard Class","US-2015-122784","2017","Qtr 4","Sum of Quantity",
"Furniture","Bookcases","Central","United States","Illinois","Highland Park","Consumer","O'Sullivan Cherrywood Estates Traditional Barrister Bookcase","FUR-BO-10004690","Russell Applegate","RA-19915","Standard Class","US-2015-122784","2017","Qtr 4","Sum of Sales",
"Furniture","Bookcases","Central","United States","Illinois","Highland Park","Consumer","O'Sullivan Cherrywood Estates Traditional Barrister Bookcase","FUR-BO-10004690","Russell Applegate","RA-19915","Standard Class","US-2015-122784","2017","Qtr 4","Sum of Sales - Sum of Profit",
"Furniture","Bookcases","Central","United States","Illinois","Highland Park","Consumer","O'Sullivan Cherrywood Estates Traditional Barrister Bookcase","FUR-BO-10004690","Russell Applegate","RA-19915","Standard Class","US-2015-122784","2017","Qtr 4","(Sum of Sales - Sum of Profit)%",
"Furniture","Bookcases","Central","United States","Illinois","Highland Park","Consumer","O'Sullivan Cherrywood Estates Traditional Barrister Bookcase","FUR-BO-10004690","Russell Applegate","RA-19915","Standard Class","US-2015-122784","2017","Qtr 4","Sum of Sales - Sum of Quantity",
"Furniture","Bookcases","Central","United States","Illinois","Highland Park","Consumer","O'Sullivan Cherrywood Estates Traditional Barrister Bookcase","FUR-BO-10004690","Russell Applegate","RA-19915","Standard Class","US-2015-122784","2017","Qtr 4","(Sum of Sales - Sum of Quantity)%",
"Furniture","Bookcases","Central","United States","Illinois","Highland Park","Consumer","O'Sullivan Cherrywood Estates Traditional Barrister Bookcase","FUR-BO-10004690","Russell Applegate","RA-19915","Standard Class","US-2015-122784","2017","Qtr 4","Sum of Quantity - Sum of Profit",
"Furniture","Bookcases","Central","United States","Illinois","Highland Park","Consumer","O'Sullivan Cherrywood Estates Traditional Barrister Bookcase","FUR-BO-10004690","Russell Applegate","RA-19915","Standard Class","US-2015-122784","2017","Qtr 4","(Sum of Quantity - Sum of Profit)%",
"Furniture","Bookcases","Central","United States","Illinois","Peoria","Home Office","Sauder Inglewood Library Bookcases","FUR-BO-10000362","Dennis Pardue","DP-13390","First Class","CA-2015-118423","2014","Qtr 1","Sum of Profit",
"Furniture","Bookcases","Central","United States","Illinois","Peoria","Home Office","Sauder Inglewood Library Bookcases","FUR-BO-10000362","Dennis Pardue","DP-13390","First Class","CA-2015-118423","2014","Qtr 1","Sum of Quantity",
"Furniture","Bookcases","Central","United States","Illinois","Peoria","Home Office","Sauder Inglewood Library Bookcases","FUR-BO-10000362","Dennis Pardue","DP-13390","First Class","CA-2015-118423","2014","Qtr 1","Sum of Sales",
"Furniture","Bookcases","Central","United States","Illinois","Peoria","Home Office","Sauder Inglewood Library Bookcases","FUR-BO-10000362","Dennis Pardue","DP-13390","First Class","CA-2015-118423","2014","Qtr 1","Sum of Sales - Sum of Profit",
"Furniture","Bookcases","Central","United States","Illinois","Peoria","Home Office","Sauder Inglewood Library Bookcases","FUR-BO-10000362","Dennis Pardue","DP-13390","First Class","CA-2015-118423","2014","Qtr 1","(Sum of Sales - Sum of Profit)%",
"Furniture","Bookcases","Central","United States","Illinois","Peoria","Home Office","Sauder Inglewood Library Bookcases","FUR-BO-10000362","Dennis Pardue","DP-13390","First Class","CA-2015-118423","2014","Qtr 1","Sum of Sales - Sum of Quantity",
"Furniture","Bookcases","Central","United States","Illinois","Peoria","Home Office","Sauder Inglewood Library Bookcases","FUR-BO-10000362","Dennis Pardue","DP-13390","First Class","CA-2015-118423","2014","Qtr 1","(Sum of Sales - Sum of Quantity)%",
"Furniture","Bookcases","Central","United States","Illinois","Peoria","Home Office","Sauder Inglewood Library Bookcases","FUR-BO-10000362","Dennis Pardue","DP-13390","First Class","CA-2015-118423","2014","Qtr 1","Sum of Quantity - Sum of Profit",
"Furniture","Bookcases","Central","United States","Illinois","Peoria","Home Office","Sauder Inglewood Library Bookcases","FUR-BO-10000362","Dennis Pardue","DP-13390","First Class","CA-2015-118423","2014","Qtr 1","(Sum of Quantity - Sum of Profit)%",
"Furniture","Bookcases","Central","United States","Illinois","Peoria","Home Office","Sauder Inglewood Library Bookcases","FUR-BO-10000362","Dennis Pardue","DP-13390","First Class","CA-2015-118423","2014","Qtr 2","Sum of Profit",
"Furniture","Bookcases","Central","United States","Illinois","Peoria","Home Office","Sauder Inglewood Library Bookcases","FUR-BO-10000362","Dennis Pardue","DP-13390","First Class","CA-2015-118423","2014","Qtr 2","Sum of Quantity",
"Furniture","Bookcases","Central","United States","Illinois","Peoria","Home Office","Sauder Inglewood Library Bookcases","FUR-BO-10000362","Dennis Pardue","DP-13390","First Class","CA-2015-118423","2014","Qtr 2","Sum of Sales",
"Furniture","Bookcases","Central","United States","Illinois","Peoria","Home Office","Sauder Inglewood Library Bookcases","FUR-BO-10000362","Dennis Pardue","DP-13390","First Class","CA-2015-118423","2014","Qtr 2","Sum of Sales - Sum of Profit",
"Furniture","Bookcases","Central","United States","Illinois","Peoria","Home Office","Sauder Inglewood Library Bookcases","FUR-BO-10000362","Dennis Pardue","DP-13390","First Class","CA-2015-118423","2014","Qtr 2","(Sum of Sales - Sum of Profit)%",
"Furniture","Bookcases","Central","United States","Illinois","Peoria","Home Office","Sauder Inglewood Library Bookcases","FUR-BO-10000362","Dennis Pardue","DP-13390","First Class","CA-2015-118423","2014","Qtr 2","Sum of Sales - Sum of Quantity",
"Furniture","Bookcases","Central","United States","Illinois","Peoria","Home Office","Sauder Inglewood Library Bookcases","FUR-BO-10000362","Dennis Pardue","DP-13390","First Class","CA-2015-118423","2014","Qtr 2","(Sum of Sales - Sum of Quantity)%",
